curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00002049	stony meteorite	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002666		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000243	boulder	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001064	hypoxic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	True		137.0	20.0
ENVO:01000394	tropical freshwater swamp forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002075		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03500025	secondhand smoke	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001200	cowpea (pulse) food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001283	aluminium dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002443		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001171	cruciferous inflorescence food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002070		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002668		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002047	urine material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00002766		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002261	forest soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000431	drumlin field	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002725		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03510037	radioactive material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000333	subjacent karst	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000925	abattoir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:00002360		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:03301103	orange juice	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000135	nitrate-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000554	saddle dam	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
FOODON:00001170	grape berry food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002048	chondrite	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00002788		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000553	liquefied petroleum gas	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002636		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2000005	freshwater algal bloom	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			106.0
ENVO:00000403	shield volcano	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:03400865	soup (eurofir)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001119	composted animal manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03000033	marine sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			441.0
ENVO:03501324	latex	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000521	rockfall	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000301	estuarine water	True	False	False	0	0	True	False	False	False	False	True	False	True	False	False	False	False	False			12813.0
ENVO:03000139	ice fog	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001514	congelation ice in a fresh water body	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			
CHEBI:25555	nitrogen atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			105.0
ENVO:00002584		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000124	lead paint	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001050	tempeh food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000410	kipuka	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000508	terrace	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:04000008	soil organic matter	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000331	stalactite	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001203	alluvial sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:00002639		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002687		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000490	consequent stream	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000022	excreta material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000016	silt	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000157	microbial mat material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			16.0
ENVO:00002629		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000574		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000240	saline wetland	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			4.0
PATO:0001360	filamentous	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002541		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002582		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002776		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001190	brown sea ice	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			
ENVO:03000034	shallow marine sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			79.0
ENVO:00002517		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000376	biosphere reserve	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
UBERON:0000014	zone of skin	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			59.0
ENVO:00000278	dry stream	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002035	meteorite	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000369	brine pool	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			277.0
FOODON:00001264	legume food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000246	volcanic crater	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000218	black smoker	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			7.0
ENVO:03600017	slurry	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			128.0
ENVO:01000872	ballast water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			4.0
ENVO:00002104		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002135	treated wood	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:2017111505		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:3100031	depth of water	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002267	industrial waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
FOODON:03400188	confectionery (us cfr)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002324		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002185	oil reservoir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
