curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
PATO:0001985	frozen	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03000041	brine channel	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000235	carr	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:0000459		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:03501177	radiotherapy unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001396	abyssal clay	True	False	False	1	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
CHEBI:33250	atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			240.0
ENVO:01001804	subtropical forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			218.0
ENVO:01000792	mass gaseous flow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			11.0
ENVO:050		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600016	saprolite	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True		10.0	
ENVO:00000050	geyser	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000293	continental divide	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002215	geothermal power plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:01000216	montane shrubland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000251	ground moraine	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000561		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001199	terrestrial environmental zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			276.0
ENVO:00005982		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
UBERON:0001474	bone element	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002181	neutral hot spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:023		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002227	obsolete saline water habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000552		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000374	dry woodland	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000532	covered pit latrine	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001464	UNEP-WCMC class 4 mountain	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006064		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PATO:0000140	position	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			795.0
ENVO:032		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03605007	freshwater stream	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005981		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000348	grain of rocky sand	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000309	depressed landform	True	False	True	4	23	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:0000199		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:01001289	brush fire	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			11.0
ENVO:00000224	slightly stratified estuary	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000197	endorheic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005854		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00003087	acetamide enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000362	marine park area	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001357	desert	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	True		388.0	18.0
ENVO:00000062	populated place	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			65.0
ENVO:00000206	marine neritic zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000772	rural area	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001072	anoxic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005862		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001011	light emitted by lightning	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001478	gaseous astronomical body part	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000297	freshwater river	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000396	tropical sclerophyllous dry forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000161	marine sponge reef	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005828		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00003869	straw	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			93.0
ENVO:00003083	sarcosine enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00005870		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501145	emergency unit room	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:01000419	domestic garden	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000217	mediterranean shrubland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006093		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002112	gold mine drainage	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006033		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005869		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002001	waste water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			20.0
ENVO:00000529	beach ridge	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01035		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000566		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00005846		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000208	marine pelagic zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:410658		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006122		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000131	mesophilic sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			30.0
ENVO:01000342	montane	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			376.0
ENVO:01000352	field	True	False	True	2	6	True	False	False	False	False	False	False	False	False	False	False	False	False			6555.0
ENVO:00005924		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00010504	surface layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			11.0
ENVO:00005991		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000744	human dwelling	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00006117		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000520		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000979	channel of an intermittent river	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501224	carvery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000463	harbour	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:00000381	massif	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000652	river channel	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			103.0
ENVO:01001385	Bathymodiolus-dominated oceanic mussel reef	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
