curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:00000182	plateau	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:03000097	warm season	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00000142	stream bank	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000410	kipuka	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600042	marine lake water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
FOODON:00001086	kefir food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03501302	cork	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001478	gaseous astronomical body part	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0001595	depth	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000244	pinyon juniper woodland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000558	liquefied hydrocarbon gas	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000529		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001246	agricultural process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		484.0
ENVO:0000569		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000576		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001514	congelation ice in a fresh water body	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
ENVO:06105269	desalinated water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
FOODON:00001092	vertebrate animal food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001461	UNEP-WCMC class 1 mountain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002234	acrisol	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:02000041	lymph material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03500018	solder	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002133	anaerobic mud	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001048	meshanger cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000768	primary forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:01001703	polar environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00004242	animal food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000627	feedlot	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005796	marine sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002983	fuel oil	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000342	montane	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002235	cambisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		12.0
FOODON:00001241	processed pork meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001714	food product component	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000451		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002313		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000232	fen	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True		6.0
ENVO:00002193	pulp-bleaching waste water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:03510018	resin	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005749	farm soil	True	False	True	0	2	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		13.0
FOODON:03400289	USA agency food product type	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000504	container of an intermittent pond	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:04000010	soil surface layer	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000017	sand	True	False	False	0	101	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True		17.0
ENVO:00000493	obsequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400680	015  pulses (vd) (ccpr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:1000745	drought	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001000	environmental system determined by an organism	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000312	sandur	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:09200010	acidity of soil	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400155	fruit butter, jelly, preserve or related product (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001103	fermented agave beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000248	dense settlement biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001482	tornado	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002156	plant stem or spear vegetable food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03600009	interstitial water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:0000562		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03510029	primer (paint)	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005773	pasture soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True	2.0	7.0
ENVO:01001211	stellar radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002219	obsolete cheese starter culture	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0000964	transparent	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005799	rocky sand	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000477		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001836	montane biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001064	bottled beer food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002304		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000545		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000883	area of developed open space	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002177	1,4-dioxane contaminated sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
